pid,pname,category,price,brand,supplier
29fb3b8a-dce7-41ef-8ffe-ad79929864a9,Phone Record,Home,525.14,"Farley, Gonzalez and Harrington",Garza-Washington
64ba0df6-155b-4095-9ff8-32f862d64559,True Condition,Electronics,408.34,"Fernandez, Chandler and Watson",Taylor-Cameron
507328be-8a82-4a78-ba75-175d90c7cc21,Best Itself,Clothing,682.81,Crosby and Sons,"Ortiz, Summers and Nelson"
3dedcdd8-c632-4f79-a8bf-beb13d0a3c5d,Oil Sound,Sports,394.03,"Webb, Barnes and Chavez","Wise, Robinson and Mason"
c1fd9ad7-0779-4e8a-8316-2b589d900a0c,Society Amount,Home,352.95,Perry-Juarez,"Taylor, Wilson and Rodriguez"
711e54ff-c946-4f3b-9d50-10a37de471cc,Discuss Tv,Clothing,71.87,Lopez-Moore,"Tucker, Parker and Dillon"
6ce034cc-7888-45e6-84d6-3868bf29d69a,Pull Left,Clothing,856.8,Edwards Group,Morales-Morales
ba7526d0-29c6-4b4d-b35a-70c4139ad452,Even Look,Books,562.91,"French, Morse and Jenkins",Murphy Ltd
cf12393a-5cde-4d69-b18a-767bfcb45009,Who Religious,Books,632.59,Moore PLC,"Williams, Tyler and Morgan"
3693bf51-dfc7-4c49-958e-1af43c85027f,Recognize Share,Home,880.25,Smith LLC,Berg-Lucas
81cb96a2-8e55-4dda-9db7-45057d7155ad,Ready Education,Sports,173.24,Shaffer Group,Smith-Duncan
a026d5fc-11f4-4487-9e01-74fa2e0f9e25,Talk Others,Home,266.69,"Gomez, Cole and Young",Johnson-Franco
c81314e4-7aa4-4012-825f-7345bb3906df,Act Develop,Books,236.77,"Francis, Pacheco and Garcia","Wilson, Green and Meza"
d16217a9-c32c-436c-a803-09d3f287d239,Quickly Share,Books,11.43,Jordan-Nguyen,Todd-Olson
9694888b-6589-49de-ae3b-9f1280d270d6,Station Finish,Electronics,612.2,Baldwin-Montgomery,"French, Macdonald and Cole"
14d6380d-af62-4f48-8564-e5c521288927,Off Course,Books,911.87,"Williams, Stark and Bishop","Welch, Sanders and Howard"
3ce8a70b-29fe-4923-b751-a5cac81e7372,Then Care,Clothing,181.1,Patel-Lin,"Powell, Mccarthy and Harvey"
9f46f045-5b54-4e4d-8c51-b1b6681113a5,Away Result,Clothing,972.28,Welch-King,Mitchell-Kelley
358117aa-ad97-4658-a97c-9f22f46fbfcb,Direction Plan,Home,463.01,Padilla and Sons,Rodriguez Ltd
18d32294-4ac5-4300-9706-e8985b8a2770,Inside Out,Electronics,349.05,Thomas-Lam,Dennis and Sons
facb2a05-901b-46e2-9a32-958028e1160d,Source Ever,Sports,272.85,Marshall-Miller,"Jones, Stevens and Rivera"
5d726237-fa5f-4568-805d-28e3ce1a1fa7,Old Woman,Electronics,827.07,Ward-Hayes,"Weber, Mitchell and Foley"
2c36b2f2-1a68-45bc-81b3-c7fa510fea52,Since Tend,Clothing,776.45,"Dickerson, Morris and Duarte","Pierce, Barajas and Tanner"
6203553d-e1ef-45ac-a50e-4949c9e05783,Floor Go,Books,253.7,Walls-Rush,Lopez-Shea
4a99627d-95f3-4271-ad42-63eac3c5cdf1,Rather Friend,Sports,791.0,Michael PLC,Robinson LLC
85315b00-3bd7-45bd-8a73-fe8a15849f4a,Throw Program,Home,478.41,"Tucker, Russell and Taylor","Rodriguez, Jones and Jackson"
46926c27-11f0-47b8-b370-1c3054cd3c91,Keep Nor,Home,235.85,"Johnson, Olson and Long",Rodriguez-Martin
0fc7e026-ce37-499b-b55c-c60a890a1874,Chance Raise,Clothing,67.06,Cruz and Sons,Lloyd and Sons
fa17a2a3-43e5-4d31-a88c-83cb0cbe9759,Voice Candidate,Electronics,694.37,Martinez Ltd,"Gordon, Rodriguez and Hunt"
2b879bdb-9b19-45c2-b4d8-7d73683afc72,Method Even,Books,104.35,Moore-Johnson,"Parker, Johnson and Zavala"
4f11e577-5fd6-43ce-9a65-90e3471fec86,Whom Stand,Clothing,670.33,White-Moore,Bishop PLC
192044a7-7f55-440a-9293-9e975f8cc1c0,Free Each,Sports,404.68,Rogers-Miller,"Vargas, Parker and Wolf"
