pid,pname,category,price,brand,supplier
06a69ff8-15f8-40c9-9a13-fb5e35e8ca14,Nor Official,Clothing,747.65,Baker Inc,"Gill, Evans and Riley"
e6e71232-d496-463a-af41-a7dcb2544b6a,Deal Wear,Books,476.39,Griffin-Gonzalez,Mayo Group
75df5ae7-7668-4b51-b674-9d0aef6e212c,Hospital Different,Home,165.93,Boyer Inc,Gardner PLC
b443dd9f-9ea4-4df9-ba7c-baee64ecdc67,Last Him,Electronics,445.64,Pearson Group,"Brennan, Ray and Thomas"
8f1362a2-a354-40aa-a9ec-912fedb32d70,Look Actually,Sports,588.76,Mendoza Group,Christian Inc
29d4ff6b-af6c-4413-a3d8-d1b006696237,Wife Sound,Books,391.34,Williams-Pope,Foster Group
a4f34c69-4988-4a04-9788-377dd4539b99,Beautiful Our,Electronics,223.85,Ferguson Ltd,Brooks Ltd
d93578c4-1cd8-4065-a111-8cb7607557e7,Store Guy,Books,566.94,Delgado Inc,Davis LLC
5a582e7e-d740-4645-829b-ee4a2a0c8590,Oil Party,Home,916.27,Williams Ltd,"Doyle, Byrd and Rodriguez"
fb166116-ea6e-465d-a0e3-6ab153dccda4,Vote Recently,Books,287.01,Hess LLC,Moore Ltd
a08448dd-415f-4c70-a092-c968503c2a56,Well Staff,Clothing,152.39,Jenkins-Stewart,Summers Group
6203742e-d81f-47a6-ae49-87168c1db8dd,Protect Cover,Home,419.24,"Gray, Garner and Grant",Collins Ltd
5bd43c16-a39c-4591-9ffa-594a1a4a8fa9,Group Hair,Home,688.92,Arnold Ltd,"Smith, Murray and Morgan"
acd5ea09-beb4-48c1-ac5d-d4e7a24610dd,Suggest Light,Clothing,327.78,Irwin LLC,Jones-Davis
0915be39-f701-4dfc-ad61-544fea2d6f56,Likely Happy,Electronics,452.17,Santiago-Taylor,Wolf-Poole
9df653dd-970a-4a37-ab23-35ba0633e1b8,Discussion Age,Clothing,635.25,Taylor-Coleman,"Drake, Williams and Romero"
4a5d7639-7e7d-43c1-9591-1ee8dbb28e9e,Too Student,Sports,926.3,"Lowe, Mullins and Noble",Hall-Castro
4df05055-a8dc-4851-9370-7c74da7240d1,Most Project,Books,32.46,Lee-Harrington,Spencer-Ware
46ded72d-5884-44b4-93ab-b140a113357a,Mr Environment,Books,342.37,Serrano Ltd,Graham-Martin
c1380662-1e8e-48c9-95b6-23ac5472e584,Compare Town,Electronics,280.93,Krueger-Mcneil,Martin Ltd
b2984ca3-8d93-42c5-8c4a-29665e47d3e3,Player Again,Sports,335.47,Cooper-Ramirez,Rodriguez-Bowers
1425a5a8-32c9-4e50-8d34-fce7123a77c9,Science Decision,Clothing,376.21,Hammond LLC,Vazquez-Cook
