pid,pname,category,price,brand,supplier
d466b037-a7a5-403e-ab60-7eacf4a528dd,Provide War,Books,704.94,"Holden, Greer and Porter",Osborne-Perez
2d0128f0-894c-4c46-a3e3-22b08da7c8a3,Boy Research,Clothing,978.34,Padilla Group,"Jefferson, Brown and Watkins"
12eea4c0-ac83-4b61-b312-ad5dda15774b,Herself Media,Clothing,353.61,Smith Group,Rios-Hamilton
075b4f4d-d6dd-4f39-830b-aacf56c585e9,Party Man,Electronics,842.7,Grant-Mcdonald,Suarez-Davis
32155430-6286-4464-b146-2de5257c1faf,Summer Work,Clothing,511.9,Rogers-Mann,"Gray, Rogers and Howell"
01077e70-fd9c-4f3f-9bf2-2116e98077d8,Painting Arrive,Books,361.99,Smith PLC,"Galvan, Gonzalez and Fuller"
f99c4f94-e7c8-4aed-99cf-38ac82f54cf4,Environmental Management,Electronics,457.01,"Gutierrez, Edwards and Harding",Little and Sons
915cb296-e33f-4917-9d40-8c08e14a1409,Official Rate,Clothing,843.08,Lee-Franklin,Brown PLC
e23c94ac-4481-42e5-bfeb-560e0c3e4c9c,Pull Morning,Sports,896.9,Carr PLC,Wilson LLC
b58e7450-71c0-4758-b97e-022e0ccd2ed8,Community Speak,Books,355.25,Glover-Lucas,Thomas and Sons
42108127-c5a8-4066-b3c2-d14031fa518b,Partner Sit,Books,385.95,"Mitchell, Smith and Lee",Richardson-Brown
f6543bab-5343-416e-9159-e5cd0f886b86,Performance Unit,Home,530.43,Ramsey Ltd,Wong-Webb
b10d8513-a335-4713-9f71-1ab80ee613e4,Bring At,Books,643.78,Austin PLC,Harrison-Weaver
f80ee5ad-2b4f-4abf-b62a-9c298e6eed78,Series Much,Clothing,912.92,King-Lynch,Young-Olson
6b8d89ad-c2a6-468e-b118-9839f2058d6a,Personal Single,Clothing,171.53,Cross LLC,Gardner-Harrison
2cf3601c-6bae-494e-bd6d-859a4e6c7fa3,Marriage Cultural,Sports,663.97,"Juarez, Jones and Davis",Trujillo PLC
815e4b98-b5dc-4094-9a40-73a6f2484626,Bring Consumer,Clothing,306.65,Summers LLC,White LLC
315285e8-8d17-4bd0-803e-e79cbf01255d,Shake Read,Electronics,849.82,Thomas-Dean,Wright Ltd
4f6121bb-1b0d-4cc4-b1bd-563be4acac73,Member House,Books,780.16,Klein Inc,Mcmahon Inc
df5d26e8-acea-472a-bc6c-bb807c5360b0,Standard High,Sports,989.13,Payne-Tate,"Bennett, Rose and Russell"
df0ee326-7783-4611-b4a2-98210c7374b5,Realize A,Clothing,487.64,"Paul, Robertson and Thomas",Riley Inc
715a8bf0-c773-49db-ac0b-ce481a3049c6,News Other,Clothing,276.39,Ruiz LLC,"Bentley, Johnson and Castillo"
eeb6b6bc-b7be-41e6-a241-a0b806be3ab9,Training Difference,Home,700.61,"Ferrell, Pugh and Berry",Becker LLC
aaa9c582-a08d-44c8-86e0-09863217ef1a,Short Such,Electronics,735.25,"Watkins, Avila and Bryant","Sellers, Jordan and Rodriguez"
aa2e3daa-6b0f-4e5e-84ed-fbcd44209764,Road Own,Electronics,63.41,Nash-Sanchez,Garrett Inc
5ff9b90a-44c0-4674-96c3-74a5e3c7bc66,Soldier Yes,Clothing,181.31,Gomez-Lewis,"Brown, Hansen and Torres"
7b910f61-e5e2-4a52-a1d2-2e48f4019847,Price Low,Home,277.17,Kelly-Smith,Green-Baker
292eaa7c-d7c9-4d2c-b234-078a4f538418,Performance No,Clothing,43.46,"Williams, Mcintyre and Lewis","Joseph, Hernandez and Perez"
b383fd21-5244-441d-ae57-790e6e3f22e8,Enjoy Against,Electronics,241.65,Nguyen Inc,"Walls, Curry and Gonzalez"
5d722b55-63f2-46fc-93d1-e3b18cb44ab8,Read Attack,Clothing,706.57,"Baird, Hodges and Gomez","Tran, Romero and Hobbs"
0475f956-a5e0-475f-8f51-745d505b3df1,Newspaper Both,Sports,543.97,"Webb, Allen and Smith","Jimenez, Knight and Roberts"
dca8f973-6dde-4efc-8d37-84bfc23b4fc5,Its Player,Books,283.43,"Smith, King and Moore","Allen, Walton and Jones"
d913ec14-ac7c-4613-b887-f88dcf7cd0b8,Road Some,Clothing,733.71,Spence LLC,Beck PLC
4f54e289-ecdc-42d3-89ab-04433f8ec9e0,Notice Cultural,Clothing,662.81,"Whitney, Edwards and Cook",Pennington Group
03620adc-a22e-45d3-8b30-c2891a732ecb,Wait Accept,Books,442.43,Pratt Ltd,Thomas-Carter
31d18d38-c4d1-48c6-9444-4391ac25ea79,Whether Especially,Books,510.79,"Tran, Murphy and Gill",Gonzalez-Grant
c900f6a8-81da-4b40-9905-e6cc1d0763a3,Eye Detail,Home,556.69,Hensley Group,Wong-Miller
4b2bb77c-97c8-44af-983f-408dcf8f825d,International Realize,Books,871.16,"Hicks, Hart and Ingram",Garcia LLC
df0fc041-d52b-4b58-8ce1-03d3df6c476f,Low Pull,Clothing,752.73,"Murphy, Berry and Walter","Young, Walsh and Carter"
040435cb-cfc5-45f9-a5b6-aae2831df56a,None Blood,Sports,399.16,"Carter, Taylor and Ellis",Burgess-Garcia
b8567379-6ef8-4fd3-a883-9b8476163d73,Score Practice,Electronics,173.52,"Jones, Kim and Ayala",Gray Group
2236c386-996b-4f50-bba4-4112e4c9f705,Wish Material,Clothing,354.58,"Hoover, Richardson and Powers","Cole, Knox and Jones"
ab4a25b5-4728-4d34-8149-447d00246051,Major While,Books,697.41,"Reed, Doyle and Turner",Collins Inc
9e2fb731-6630-4d21-b249-7faad3a712cd,Smile Member,Books,279.4,Mcgee Group,Raymond-Sandoval
181b3dc7-ae59-4144-a4a8-615a85ac1c0a,East Keep,Clothing,834.52,"Terrell, Foley and Simpson",Robinson Group
8419f469-dd2f-46b3-999f-218f938e17b3,Happy Consider,Clothing,220.86,Alexander-Ware,Nichols-Velazquez
8abbeede-d3e4-4896-9e6d-67c5ac32b605,Three Garden,Home,127.74,"Anderson, Cardenas and Frederick",Kennedy-Mcmillan
30f3ca5a-aed4-495a-bc16-23c9b626f2d8,His System,Clothing,392.16,Newman-Wright,Clements-Smith
fdb82a88-40ad-4fce-a017-05ce4f67a2d5,Particular Option,Clothing,829.45,"Nelson, Aguilar and Chavez","Wells, Dyer and Gonzalez"
005f8929-ed50-4e3d-984e-55b8a6cf6918,Safe Authority,Electronics,818.31,"Thomas, Watts and Smith",Bradley-Johnson
0643a554-b48d-404e-be95-b3743661557a,Knowledge Site,Sports,210.29,Snow LLC,Robinson-Fitzgerald
0ada7e81-922b-49d1-b97c-be71baa1f8cb,Ability As,Sports,346.95,Luna-Hart,"Garza, Edwards and Cook"
1169fde7-317d-427b-96be-95e5017c3a0f,Long Staff,Clothing,615.06,Flores Inc,Davis Ltd
02ec96cd-da1c-456e-8944-dbc9492cc1ef,Writer Bit,Clothing,835.34,"Lewis, Jenkins and Murray",Perez PLC
aca8b0d8-f1cd-4c6f-be67-2217f91915d5,Car Story,Home,254.85,Lopez-Barron,Yates-Jackson
7242811c-d4e3-4f55-a1b8-ddf9dabdd2f1,Wall Admit,Home,967.87,"Jenkins, Love and Martin",Scott Inc
7da3c795-c2cd-489f-a99b-d6f4c29d2f7b,Deep Design,Home,798.38,Johnson LLC,Young-Walls
b81dc961-3e9d-4616-80a3-7be63ec0315f,To She,Electronics,333.83,Reyes Ltd,Fitzgerald-Parsons
666da950-881e-4959-980d-5e25be28662d,See Series,Electronics,598.09,Martin-Lawrence,Vaughn-Wilson
e1fe8935-b2c6-4dd8-b748-bef289a79831,Sell Ten,Electronics,96.46,Hale Ltd,Cook-Ward
bfb8341e-af68-44e3-8eb7-210670434dae,Piece Represent,Books,403.57,David and Sons,Richardson Group
a702f9ce-0b5e-42a3-8d93-367c10c93cc5,Everybody Point,Books,453.62,"Chavez, Blair and Howell",Watts-Barr
d2fb182d-6862-4132-8b8e-8ae538dcc9b4,Different Nor,Books,432.96,"Hernandez, Jones and Johnson",Jones-Thompson
8860602e-8c1a-4f89-9724-bab880c3dfe4,Claim It,Electronics,736.64,Walker-Watson,Cohen PLC
9d755e7e-ab9c-4333-915e-7b74836f417d,Subject Kind,Clothing,868.91,"Simpson, Bryant and Martinez",Thompson and Sons
28fb56e0-5785-4ca6-b0eb-8dc1fc74d66e,Safe Economic,Electronics,364.54,"Wilson, Evans and Ramirez",Lopez-Wells
a1632843-b2d1-42f7-bfb9-ff94077b503e,Box Phone,Home,809.38,Harvey Inc,Reyes-Watkins
5ea4255b-3010-42e4-85cf-a36ba69afb35,Senior Democrat,Electronics,705.37,Patel LLC,"Cantu, Harrison and Beck"
8c26213d-45ba-4030-b53b-db5088ea3dbb,Right President,Home,389.94,Welch-Tran,Chambers Inc
9de518ea-736a-42ef-99f2-0a3d81481e11,Star Ago,Electronics,785.83,"Flores, Cannon and Lyons",Moyer and Sons
759e7f08-820a-42bb-b9c8-95d169ade214,Oil Middle,Clothing,200.97,Roberts-Thomas,"Williams, Perry and Wade"
17c3ca28-64a9-49ed-930d-e7f6d2d0658d,Camera Manager,Sports,250.69,Baldwin PLC,Hernandez-Paul
a7cadfc2-621a-4caf-9172-cda3c2d750b8,Establish Majority,Sports,317.21,Scott PLC,Stone Ltd
c8876860-2ab9-4d7c-879b-9ded4db45959,Sport Society,Electronics,438.02,"Jones, Benson and Perez",Davis-Ryan
16f928de-81fe-4073-88ee-950981041298,Line Money,Books,152.5,Weaver-Jones,Simpson-Rogers
