pid,pname,category,price,brand,supplier
2622a592-0853-488b-9813-0a7ca0feafa0,Parent Put,Books,260.95,Adams-Nelson,Shea LLC
aad6d155-5f3d-4a26-b5da-1ab0a1b3f2c0,Effect Value,Electronics,424.59,Fox-Mcdonald,Cruz and Sons
e81faece-4d0d-4c7c-890a-53bdd8f98dfa,North Kitchen,Books,456.66,Rose and Sons,Potts Inc
4bc12a01-586c-40f3-9cc2-82497c76200e,Responsibility Group,Electronics,532.88,Owen Group,Webb LLC
6cc7cdf1-1e50-443c-b361-d9466380a616,Somebody Treat,Electronics,934.53,Dyer-Franklin,Williams Ltd
118a13ea-83ed-494f-9f3f-515ec2ab288f,Sort Head,Clothing,182.57,Shaw-Barnes,Hernandez-Lee
f2b4b33b-c515-4d52-a0f7-e0f3ded28e29,About Gun,Home,338.51,Bishop-Edwards,"Grant, Ortiz and Black"
4b5457cf-85ef-460a-8902-738a75380611,Suffer Computer,Home,92.6,Hays and Sons,Wyatt and Sons
f479df20-f92d-4fe0-899a-c9e72a0faab0,Pass Significant,Sports,767.35,White-Pratt,"Crane, Stein and Spence"
714742d0-1f26-436c-8ca1-5fbc2b7a67b0,Firm Care,Sports,845.42,Riley Group,Mcdonald and Sons
1af1d266-0b01-42ff-9904-995df048b3a3,Almost Center,Books,483.3,Gallagher Ltd,"Hughes, Johnson and Murray"
4983c1b5-0809-4c83-8e9f-78a46ffcc63e,Price Generation,Books,769.49,Alvarez Group,"Calderon, Robertson and Nichols"
54c1ede7-7eee-4147-a787-731f16ce8485,Nor Scene,Clothing,390.67,"Sandoval, Ferguson and Rodriguez",Gilbert-Pittman
575a7fda-a1b1-4eb9-96c0-aa457dd8b113,Week Admit,Clothing,385.15,Warren-Clark,Leonard and Sons
17e474bc-cadb-4d98-9cd5-0a3727704413,Perhaps Hold,Electronics,406.8,Brown-Costa,"Carlson, Ball and Duran"
440bdc7a-d6aa-4ba6-a046-d43544433316,Its Drop,Home,389.86,"Ortiz, Beard and Robinson",Craig-Mays
c0957682-389c-4958-a25d-d22ad8b7abc5,Attack Responsibility,Books,886.87,Taylor and Sons,Shelton and Sons
40fc400d-0c4c-49f6-9a4f-c35c12278a97,Happen Trouble,Sports,814.51,"Jarvis, Sanchez and Jones",Jackson Inc
1dc8e40e-05a2-4637-8a8d-3d30081c25fc,Animal Manager,Books,161.88,"Rodriguez, Jackson and Anderson",Hayes-Rojas
abe3dc89-c9ef-4869-94d6-305f2d5d0fa5,City Paper,Electronics,934.68,"Gonzalez, Jackson and Conley","Pineda, Velez and Buchanan"
dfbc5adc-cc52-4cfd-aa6e-8d2ceea27b5a,Director Help,Electronics,126.78,"Smith, Howell and Johnson","Sanders, Bowman and Johnson"
62bcd8f6-1b1c-4dbc-9e57-2cd7b5310a48,Beautiful Character,Clothing,521.33,Yates Inc,"Ballard, Lawrence and Eaton"
03a626fd-35b7-41ec-b65c-94835dd27e91,Idea As,Clothing,217.93,Cummings-Peters,"Smith, Young and Carroll"
