pid,pname,category,price,brand,supplier
d4d8d416-65ef-4953-a211-1ba0c7fef2f1,Seat Production,Electronics,110.41,Harris Ltd,Harvey-Smith
8af874bf-d02b-4c87-bec7-22aebad6098f,Left Clear,Electronics,373.92,"Miller, Ellis and Thomas",Holt and Sons
7efece8b-6a4d-4daf-98fd-310f59c644dc,Soldier Campaign,Electronics,846.37,Hale-Boyd,Ellis Group
2dfda42e-260b-45b1-a46c-df959bcc4135,Measure Later,Clothing,495.86,Wilson LLC,Cole and Sons
7a2e5377-56d5-4fb6-b110-a3a8bf84f798,Put Election,Electronics,749.13,"Davis, Coleman and Newton","Hurst, Murillo and Stone"
c42e8020-4ccd-492b-bd42-58a1ce4c9036,Lead Explain,Books,667.55,"Walsh, Rose and Smith",Sweeney-Hartman
9863bfe7-448c-42e3-9f0b-bc1c607ba2d8,Main Music,Electronics,567.35,Alexander Inc,Pham LLC
07bc5f74-4760-4df6-8fd9-a7e4734b4f45,Its Free,Home,666.34,Mitchell-Velez,Mcguire Group
981d5b45-cb4b-482d-99ee-c0a744d3d803,Mention Main,Electronics,534.47,Spencer PLC,Weaver-Webb
1bec05c7-83fc-4bf0-9c69-43656c81d97d,List Indicate,Electronics,760.43,"Mitchell, Johnston and Kennedy",Jones and Sons
15917cf7-df56-4552-bf02-02995f91095c,Ask Effort,Books,727.08,Beard-Miller,"Smith, Carroll and Lopez"
08e5d7ab-eb3a-4016-8709-20deda4f6616,Or Ground,Home,89.84,"Smith, Johnson and Wilkinson",Lloyd Ltd
b07b2c03-d92e-4eeb-9d7b-9a9096aa84c2,Student Listen,Electronics,435.45,Henry Group,"Wilson, Reyes and Hurst"
df406f11-aa0b-4813-960e-a6aaadc1112a,Effect Until,Clothing,31.79,"Hernandez, Gilbert and Lane","Russell, Clark and Chan"
a78a1964-f26d-4848-9cc1-3b5087dffcde,Believe How,Books,243.72,Carter LLC,Mata-Powell
795ea0f4-d37a-4dd4-89b9-35b81c673267,Thank World,Electronics,962.17,Aguirre LLC,Martinez-Farmer
f60f2151-1e93-450e-b33f-67d9533fa2c1,Eight Notice,Sports,860.43,Smith Group,Cruz and Sons
e7e4841a-0b18-4f8d-b892-62a1daa7b78c,At Future,Sports,905.41,"Bowman, Smith and Mitchell",Dominguez-Simmons
deb55a0a-578e-49be-a649-cd3d641b8545,Article Senior,Electronics,604.32,"Phillips, Brewer and Armstrong",Jackson PLC
a1183747-0619-4e4c-8f2c-9353e39ec7f3,Product Offer,Home,849.13,"Mcmillan, Rodriguez and Patel",Watson Inc
13992ce5-9df0-4840-bf60-fb547c0fe886,Account Law,Electronics,914.41,"Barr, Cruz and Morgan","Johnson, Hardy and Allen"
16d2923e-a5aa-45cd-8f4f-730d6eafc341,Reveal Raise,Electronics,684.69,"Underwood, Larsen and Thomas",Moss-Wright
0712d516-b555-46c2-b525-bdadac549e9b,Stage Year,Sports,348.47,Wilkerson Group,"Clark, Blair and Garcia"
f06cd7b5-e2b3-4c72-beb3-a2c20a5616a0,Take Price,Electronics,974.45,"Ortiz, Davis and West","Barnett, Nelson and Miranda"
e2acd131-4042-4ec7-8dc6-970045aaa868,Research Assume,Home,451.87,Smith-Hardin,"Rogers, Shah and King"
59d17fcc-730b-4668-9143-d5a4d601aa09,Staff Similar,Clothing,114.67,Walters PLC,Owen Ltd
15871d54-ce6b-44f2-a15b-d3d26f3f3762,Former Local,Clothing,593.06,"Hall, Bell and Wells","Daniel, Jackson and Perkins"
e0e4b4da-aa6c-4ab1-91b4-8345bae93216,Again Street,Electronics,738.17,"Hill, Simmons and Nguyen",Odom LLC
a391c8f7-6bc3-431c-ae03-ab4e9787101b,Him Time,Clothing,978.67,Mckenzie Group,Garrison-Davis
82040d54-ca13-49fc-84f8-cc8cb4af5687,Key Week,Home,909.07,Armstrong Ltd,Smith-Campbell
f2e901c2-c826-498a-860b-de7e8b01bafc,Deal Shake,Sports,958.77,Hawkins-Rodriguez,Williams LLC
7658c649-9d2f-4ddb-8d9e-a481666ec460,Region List,Home,983.36,Fitzgerald and Sons,Gamble-Brown
8d08d37e-7f6c-4747-97c8-584607283aab,Color Store,Sports,94.61,"Alvarez, Lewis and Lee",Dalton Group
db726ca7-bb4c-4330-9da6-eb07ef12707a,Capital Get,Home,668.58,Anderson PLC,"Santos, Harrell and Robles"
c1c39750-c320-4339-a170-5fa8e2465cd2,National Politics,Clothing,938.66,May-Parker,Brown-Patel
71ca0e4a-2fec-47e3-9227-272c1711f020,Purpose Ability,Electronics,665.16,"Harrison, Pacheco and Mcmillan",Nolan-Hicks
