pid,pname,category,price,brand,supplier
9731530e-f5cb-4c2a-8f50-44e0cab72925,Method Doctor,Clothing,241.28,Perez and Sons,"Rivera, Sanchez and Owens"
efd1c71c-b012-4335-bef8-227b5e7ddd56,Contain Site,Electronics,171.14,Brown Inc,Perez PLC
05b57e82-3531-4cc4-8f98-0e5d292acded,Town Off,Clothing,632.26,"Coleman, Russell and Delgado",Jennings-Henderson
6946c1f2-9eb2-4fe4-8d71-d33d3e8207b3,Partner Explain,Sports,633.66,Pacheco-Parsons,Castillo and Sons
6da8175b-b171-48aa-b128-d711ebb16c99,Success Get,Clothing,683.26,Combs-Robinson,Chang LLC
51bef1c6-da00-4fab-81b6-e04d750e7035,Remember Forget,Electronics,781.92,Higgins-Sutton,"Williams, Barron and Long"
918fecb1-580b-4db2-932b-266ffdfd835c,Continue Risk,Books,314.26,Howard Group,Wiggins-Caldwell
0416bf36-445f-4dcd-9522-b4a2f38dd4e3,Society Draw,Electronics,882.16,Bailey-Parker,Burke-Brown
fcb29cc2-cc4f-4c0b-a0ce-d5c6a7376ddb,Hear Participant,Sports,575.65,Smith PLC,Ayala PLC
72e036fd-a1ef-47b0-ba26-b637092ee358,With Prevent,Home,303.9,Wyatt Ltd,Williams Ltd
2950d345-6a7b-494b-a3da-02f331d5e481,Program Thing,Sports,36.31,"Fernandez, Rodgers and Alvarado",Atkins-Gordon
97cd2b05-f2df-4d44-b26e-1d5ac985cf12,Sell Lay,Clothing,511.25,Anderson-Diaz,Adams LLC
25244519-9197-4a0d-89e6-6e90712ea766,Two Assume,Sports,627.05,"Allen, Clarke and Lowe",Hayden LLC
ffd14e3e-01b3-4bbe-8716-90710eda9563,Current Artist,Books,950.32,"Rivera, Kim and Patterson",Hughes-Ramirez
c88f253c-2326-4b1c-9797-022fc578a014,Imagine Live,Home,462.58,"Patton, Prince and Barker","Zamora, Adams and Turner"
3371bda2-6288-4add-aa43-ee103363773d,Clear Hospital,Home,481.53,King LLC,Robinson Group
2a5b3173-027c-4337-a677-f11320f157f7,Rise Conference,Books,947.68,King-Craig,"Morgan, Anderson and Perez"
550a6b0a-afd9-4df9-ba62-4e4cdf64ce2c,Include Again,Sports,966.36,Berg-Scott,Henderson-Raymond
df2ec4a5-3007-4233-840a-99aba80b1100,Fall Group,Clothing,384.37,"Reynolds, Thompson and Johnson",Donaldson Group
0770f185-9304-48af-98fb-cb1b206fbc5a,Act Product,Clothing,456.35,Graham-Turner,Collins Ltd
62b1b2de-ed37-4247-90ad-e9b34e13ccdf,Child However,Clothing,180.35,Lowe and Sons,Crosby-Hutchinson
d4196701-f46c-4261-9bc6-7bb3b1a641b3,Wife Attention,Clothing,44.83,Mueller-Wade,"Martinez, Johnson and Smith"
40c751c0-bdd3-48b8-8eb3-085c00d7f805,Door Message,Books,813.15,Navarro Inc,Fletcher PLC
03188a98-84c0-4635-8c96-0d9981c39f88,West Form,Electronics,53.54,"Murphy, Williams and Smith","Allen, Turner and Schneider"
21ceb7fc-1be3-4b65-89ed-30dbfd15a44e,Federal Generation,Books,594.93,Davis and Sons,Morgan-Tapia
cfd61339-ff31-48ae-bf8e-7a857e325a6e,Admit Thus,Home,110.06,"Schaefer, Brady and Thomas",Thompson-Smith
