pid,pname,category,price,brand,supplier
48b7f214-19db-4df8-bc67-94cc6c9b5145,Myself Agency,Books,509.87,Vance-Peters,Morgan and Sons
763a4cc2-da47-41ef-bf50-57b884cb2e0e,Low Phone,Clothing,122.26,Parsons PLC,"Walker, Drake and Shields"
1baf2c1a-fd3c-4e65-a426-71eb453648ff,Cold Line,Electronics,386.45,"Hernandez, Mercado and Bautista","Rodriguez, Hudson and Shepherd"
e46acaa1-09c1-4655-901c-8005d92d6c38,Cup Modern,Clothing,539.94,Romero-Myers,"Shea, Lara and Andrews"
d35ed270-ba88-4e4d-9b3e-5ef26d3ebad6,Defense But,Sports,977.41,"Bradford, Smith and Cardenas","Marshall, Spence and Lowe"
a89974b1-0223-4e95-ad23-775831811d17,Floor Dark,Books,55.03,Alvarez PLC,Henson Ltd
f48c4143-7de4-4643-ac58-f88e4ac91988,Manager Receive,Clothing,412.22,Jacobson-Lopez,"Stephens, Moore and Huynh"
01009ee5-041f-464e-8745-bc0bf32e458e,None Artist,Clothing,751.5,Smith LLC,Aguirre Group
f6478821-bc21-4e04-9168-41c3ba00ee00,Future Bank,Books,773.51,"Booker, Johnson and Schneider",Wells-Franklin
f2aa00c4-1c41-458e-96c3-750eb51d94d2,Could Occur,Sports,950.02,Wright-Avila,Gordon and Sons
a3f1f533-1b81-4ca5-89f1-6f62471125c8,Card Contain,Books,328.05,Horne-Bentley,"Martinez, Stevens and Graham"
737364d5-54e8-469d-b8fa-3f0a3faa4694,Expect Arrive,Sports,658.13,Marquez and Sons,"Jackson, Cain and Williams"
8f9e3b1e-a6ec-47b0-b542-a66d7c46fecc,Your Computer,Home,986.45,Barnes Group,Ochoa-Hernandez
da49a37d-dcdc-484c-b393-f2d815ee2a42,Sea Green,Home,329.09,King-Riley,"Thomas, Robles and Mccarthy"
8bd381c9-2e75-42ea-9e6c-f8a297709fbc,Him Traditional,Sports,454.39,"Patrick, Williams and White","Fuentes, Best and Wood"
e1d7c71f-1d0f-497d-bc3b-dfe5ae4c6f2e,Ask Draw,Home,541.78,Smith-Mason,"Patton, Lopez and Sharp"
7350edbd-e96f-4f69-8afd-58a255cc6f95,Blue Born,Books,544.68,Sims Ltd,Kidd-Castro
d6607152-fd04-4bda-85fc-ee1928050453,Second Season,Home,304.73,Jimenez Inc,Pena-Contreras
8f683667-fb60-4ea0-80db-2e67da1a6da0,Often When,Home,501.49,Johnson-Martin,Montgomery-Richardson
879c22f1-d923-480a-a358-7b1ef898d2a2,Such Late,Home,580.08,"Mcgee, Torres and Arias","George, Austin and Allen"
e064cf3a-fac4-42e4-860e-8e6dfa0661c9,Develop Foreign,Sports,933.89,Gilmore PLC,Schultz-Guzman
7afa5492-d7e1-4f9c-9b08-711a8ad8a4ad,Its Protect,Sports,342.14,"Parker, Goodman and Small",Smith Inc
714a5d68-2684-43d6-a24a-33579a08f5a4,Her Bank,Home,903.9,"Hall, Clark and Wood",Banks-Alexander
a78b7419-66cd-47c9-8ee9-506c60515390,Oil Add,Sports,311.13,"Bailey, Wise and Harper",Rosales LLC
89ba02ff-0b3b-4dd2-91f2-b6985e7b07cf,Determine Ten,Clothing,362.86,Williams and Sons,"Lowe, Hubbard and Sweeney"
9d53db93-b50a-4a41-8008-aae8676365b2,One Republican,Electronics,32.94,Newton PLC,"Jones, Reyes and Cohen"
82bb7719-4c95-4c53-b5d2-985d794d2ddc,Guess Oil,Electronics,139.73,"Bond, Owens and Moore",Fields and Sons
c09f382b-0b02-4301-aa7f-35f839516ec6,Conference Education,Clothing,373.1,Riggs-Todd,Wilson-Brown
37c844c1-8dc7-47cd-9b1a-a6389fccb46a,Administration Evening,Home,665.85,Pearson Inc,Adams-Evans
93b5481e-2a7b-4542-b46d-8be269c3f920,Best Answer,Clothing,88.42,Hurley Ltd,"Nichols, Hammond and Campbell"
fb6d4031-47c0-4613-96c5-446ba350d4e5,Service Such,Electronics,348.36,"Peterson, Cabrera and Myers","Reed, Rice and Adkins"
c59adb51-6465-46e0-9d7f-d4bee8e888c3,For Model,Sports,125.13,Ramirez-Banks,Welch LLC
ef3b9e65-36bd-470e-8d75-681063903119,Use Measure,Books,909.59,"Walton, Hill and Russell",Hall PLC
