pid,pname,category,price,brand,supplier
bc87ed96-67a7-48bb-8b1d-a01e7313191e,Bring Beautiful,Electronics,610.54,"Anderson, Murillo and Martin","Mays, Pham and Gonzales"
150c7bb1-2cbe-4c99-bad9-5942a63bb5da,Term Pressure,Clothing,679.18,Dillon Inc,Hernandez and Sons
b1ff1022-8cca-457d-966a-f7a1db0ec9ef,Ten Consider,Sports,891.9,Rose-Green,Green Group
747d5769-b3a8-40d8-84bf-170508f5a8dd,Law Another,Clothing,476.06,Garcia-Rosario,"Johnson, Gonzalez and Hernandez"
56f5fdd3-58cc-479d-9107-688fe26e1f79,Huge Ground,Sports,791.02,Tran-Johnson,Pratt-Hernandez
328472e7-642d-450f-9cd8-36a517253654,Federal Blood,Books,494.13,Roach Inc,Hess-Cain
6a6190e2-63c4-4f7b-b9bc-93a83bede232,So Explain,Clothing,227.61,Barnes and Sons,Thompson-Alexander
6bb9a2d6-a2b3-4ecf-a750-8077c7798120,Form Factor,Electronics,977.72,"Martinez, Powell and Simpson",Harrison-Swanson
702dd9f5-4e25-40ef-9cbc-7e516f93d78c,Media Together,Electronics,448.85,Hicks Ltd,Moore and Sons
33a290c9-f119-4f4c-b720-4f7d67b49aa3,Front Management,Sports,217.55,Mclaughlin and Sons,Fernandez-Herrera
8e423d58-f192-44e7-b109-f38690ee3fdc,Both Kitchen,Sports,976.98,Paul-Warren,Reed Inc
37de7e3b-a6e2-4975-a4b8-4059cf678b20,Can Production,Home,780.75,Henderson-Johnson,Williams-Kelley
6973be1f-077f-48ea-9aed-1f725a337bc6,Police Middle,Electronics,590.52,"West, Rivera and Friedman",Craig Inc
78a7c756-7273-4b8e-a1a2-21bbef9e9b3a,Science Certain,Sports,170.23,"Skinner, Rasmussen and Maynard",Aguilar PLC
b22058cd-ad6d-4478-95f5-c51556663081,Apply From,Electronics,481.51,Wright and Sons,Esparza and Sons
e2fe0c39-997b-48ba-977c-50cd32014151,General Resource,Electronics,620.85,Coffey-Prince,"Jones, Weber and Johnson"
6abb1cb7-c35a-4d59-a34e-c82862cefd03,Similar Rich,Sports,973.94,"Hall, Guzman and Davis",Fletcher Ltd
a3bbdac7-cd58-4f0c-af69-a22f1e2f51cd,Form Human,Sports,788.71,Carpenter-Nixon,Fischer-Gilmore
6fdcec26-50aa-4170-8c5b-05a333237d20,Trouble Second,Sports,24.59,Jimenez and Sons,Ramirez-Martinez
4cbd7f64-0288-4321-bdff-d9c38a9a8bfd,Physical Several,Home,719.14,Webster Group,White-Sutton
f1262e64-a6ae-4062-915c-6ecb921ff019,Scene Again,Electronics,123.15,Pierce-Ray,"Wang, Gilbert and Watts"
d0d9c0c3-85f8-4e8f-9fd4-27410a5e4bae,Moment Fear,Electronics,216.68,Lambert-Ramirez,"Hughes, Lopez and Miller"
871c361c-a946-413a-ab3c-32e1c932d25a,Place Necessary,Sports,85.64,Schroeder LLC,Miller-Phelps
3f527543-0901-43ea-b1c1-4e3295f48fe3,Message Could,Electronics,320.57,Macdonald Ltd,Burton Group
9291c910-c13b-4b58-9ce1-f025250c137e,Later People,Electronics,495.75,Newman and Sons,Butler-Hunt
3e04cd30-cc01-4288-acdd-e866da9a2580,When Would,Clothing,573.1,Chapman-Nichols,"Johnson, Newman and Tapia"
5815b7a8-d696-4322-bc5e-a228b16a2042,Want Home,Electronics,640.8,"Sanchez, Dunn and Ballard",Gutierrez-Sanders
4bfa0ab0-1e2e-4c3d-aeb3-5ed85c6b096f,Response Change,Electronics,329.47,Thompson PLC,Savage Ltd
11b1efb0-18b6-4f6f-ae99-f09ac6a4c027,Case Yes,Home,74.24,Navarro-Wilson,Mack and Sons
9343f136-7e1d-4731-9e83-5180d6d9e524,Cultural Each,Books,834.5,Dunn-Nelson,Mason Inc
4d7b96c1-ee66-49ac-9f67-179ab5a1589f,Court Guess,Sports,245.72,Patel-Johnson,"Fritz, Rodriguez and Sheppard"
56159361-8759-499f-8a91-5bddf144489b,Perform Stand,Electronics,497.94,Burke-Hansen,Nguyen-Mcdonald
e1248eb7-c6f6-43fe-8f24-3893b0e4a163,Leg Cultural,Clothing,935.82,Watson and Sons,Hayes-Marshall
be08d9b8-be0a-45e6-b4d0-530da4ab1b94,Serve Door,Home,115.43,"Thomas, Hanson and Ramirez",Stewart-Clark
c8731fbb-eb3c-46dc-8a28-1e039134852c,Forward Respond,Books,391.78,Morales PLC,White-Fitzgerald
32e933c5-209a-43d2-97e7-0dd1aabddd24,Else Computer,Electronics,743.3,Edwards-Johnson,Mcguire-Bullock
1b6e8d87-2fb7-4a26-8231-899743938c2b,The Turn,Home,429.31,Ray LLC,Reynolds-Lopez
7b9e8909-177f-4e10-865f-5cb5b8688877,Attack Left,Books,515.77,Murray Inc,"King, Cox and York"
ab34e750-b403-4e1a-b758-1115a6e58fea,Player Return,Sports,607.33,Baker LLC,"Oconnell, Smith and Harper"
d2b7a740-adf4-48e6-895c-1738b2d1c1e2,North Pressure,Sports,35.11,Casey Group,Thompson-Castillo
b625046b-57b7-4772-945b-657e867886b4,Fly Try,Sports,635.84,Perez Group,Moore-Leon
25a88e85-e320-4bbb-bda5-7273c42d9b3d,Reduce Chair,Sports,637.85,"Clark, Gomez and Morris","Sharp, Griffith and Garcia"
df5970b7-8d7f-48ed-8dbe-719982eb1374,Hotel One,Books,616.72,"Bell, Williams and Salazar","Sparks, Day and Cannon"
73baa5e6-c920-4e46-aeda-70f995c08a5d,Different When,Books,494.62,Green-Craig,Fisher Inc
50d255ff-f83c-4150-ace6-0100049039a4,Produce Issue,Sports,658.08,"Rogers, Winters and Davidson",Armstrong-Valentine
52532d8b-7341-4256-8786-a620b0477359,Color Next,Sports,327.93,Wilson-Osborne,"Mendez, Valdez and Clark"
07873660-b7a1-4a48-93fd-e885c889f6a2,Player Mission,Home,318.2,Berry-Morse,Stanton Ltd
50cee145-1336-4c68-a811-ec54ca123ce8,I Form,Electronics,247.06,Arnold-Graham,Hodges Ltd
df251467-43fb-4147-bc6f-383e8c102f6d,Clear Reduce,Books,789.92,Diaz PLC,Washington-Jenkins
6f25db33-503c-4d6a-9af7-cd71c97da2a3,Enter Draw,Home,710.19,"Taylor, Brady and Rich","Wallace, Stokes and Powers"
2025a880-d8bf-470c-9863-1e3e52ceef9b,Newspaper Thousand,Books,516.15,"Holt, Patton and Mason",Huffman-Alvarado
97f7819e-2365-45f6-8bcf-d5e15dabfc42,More Do,Electronics,566.68,Douglas-Duke,Miller LLC
9ac993ff-bb81-444d-9320-768a2bd7692d,Land Surface,Sports,503.99,Nichols Ltd,Mcmahon-Carpenter
b7acb311-4200-46e0-81b3-e45cb5cbc1a8,Able Way,Sports,601.54,Stout-French,Reynolds Group
3b6a59b0-215d-4e79-acef-36279150d209,Official Nation,Books,910.52,"Davis, Villarreal and Munoz",Ramirez-West
945789bf-86bd-40a4-897a-d616813ead7c,Computer Wrong,Home,765.31,Peterson-Walker,Martinez LLC
5352fc67-7444-4902-88d0-16ce98e19a3e,Would Data,Clothing,910.96,"Gill, Gonzalez and Rogers","Jackson, Gamble and Guerrero"
78144520-82a9-42c0-a217-e9e52b7cdc7a,Never Blue,Books,741.64,"Cooper, Wilson and Thomas",Gordon LLC
6562a961-a043-4f7c-8d54-1167cf792a04,Machine Decade,Home,646.07,Hernandez Ltd,Jimenez-Kim
9fbc8a4b-4250-472d-a10a-48fa75c7f139,Gas Throw,Electronics,84.37,Hughes Group,Pearson-Herring
4d254a63-f32d-434d-9e31-230623adc9fc,General Individual,Sports,352.9,Contreras PLC,Wright-Aguirre
57891b08-16ec-45d9-8112-d08d4e08eec6,Serve Red,Clothing,954.7,"Collins, Phillips and Long","Roberts, Murray and Boyd"
51a85044-e0b7-4235-b7bf-5d90119072f7,Dark Necessary,Books,932.55,Santos-Sutton,"Williams, Wagner and Wilson"
aef99b86-471b-4610-ba47-9769fee878b0,Benefit Its,Sports,222.83,Jones and Sons,"Roberts, Baxter and Martin"
c54f8ea0-fc02-4011-87c8-c5e0ef94efc6,Or Increase,Books,311.88,Rangel-Curry,Scott-Lewis
fe7ca38b-9e65-4ba2-beaf-fdd17d90a3ee,Statement Lot,Books,822.47,"Frye, Smith and Thomas",Zamora-Flowers
9d0639ad-43e8-404f-af2b-3e9302c203ea,Future Most,Electronics,366.13,Burch-Solomon,Thomas-Vargas
667ce344-9ffc-455e-8c1b-fd44799e8a46,High Hot,Electronics,816.73,Harrison-Delgado,"Jefferson, Garcia and Torres"
2ed8ed05-e4a5-4fb9-be87-efa09bafc79d,Movie Their,Home,628.73,Pierce Inc,Warner-Ortega
87f27b69-adf3-4cef-8128-e69d1354c719,When Political,Sports,518.9,Brown Inc,Smith Group
1e03e895-5bf1-4cb1-a653-0f7fe94f23d7,Necessary Statement,Books,32.14,Mendoza LLC,"Brooks, Cook and Vazquez"
4c96e65a-c35f-47ac-8c2f-fddef6a8fa80,Everything Defense,Home,882.22,Bridges and Sons,Watts-Ware
55018b64-4cd1-4c18-8d6e-90ce8dabea6d,Part Hair,Sports,73.32,"Odom, King and Ponce","Barker, Bailey and Cain"
