oid,cid,pid,quantity,order_date
22fc85a8-4219-46a0-ae98-d3e495b022d4,7a5fd8d9-2bdf-45b8-ba08-75e11dea1f3e,0f7817ce-85dd-4975-a1cd-881b984a73bc,2,2026-03-10T10:58:24.896324
2fe26b89-4d41-4758-a1c2-3ac068ef5918,3a74397d-d4a5-4d04-b202-cc332d8f455a,403bef35-26e3-4c28-b844-c70f64d45985,2,2026-03-10T22:16:27.044076
0c1bc995-b2cc-4172-baf6-25a69680693d,0abd6cde-fd6a-4266-af88-f39a5615bf08,e6c595db-df59-4c2c-bab6-eff6a5889be4,5,2026-03-10T04:57:13.210879
bf9ae87b-e84b-4722-9387-5bf78e1b1532,eb493e5e-9462-471a-a16a-2560d35b9349,ae108501-e2be-4192-9353-e3cb80608b74,2,2026-03-10T00:25:37.522456
8093a719-9b9b-4deb-bbb0-3606eddd1a8d,d81b268e-24e0-426d-b948-b8061ea1c3ec,a520e3b7-ffb7-464a-8274-6a4415534faa,4,2026-03-10T13:46:58.826899
df149332-43f4-484a-bd24-52aa0679a825,965263f0-e53f-4d96-823b-7a6cf63f7ad5,4d1fa795-5fe5-41fa-86e0-dfffa1831f0d,3,2026-03-10T11:45:31.890709
7d3aa941-9f32-4544-b135-b1d075120407,179ce864-5f41-4962-8046-1b0270e0abae,8450d001-ecd3-40b4-ae15-5932c38853a5,1,2026-03-10T15:24:07.836330
9fc34027-9c5c-4d35-96e6-f84be27e5479,83f06635-c9d8-4e5c-945f-105f25e0bcc5,da0831c1-4829-44ff-8af5-559578eff7ca,3,2026-03-10T09:40:45.319593
cfad249d-1c38-4adb-badc-800843222c92,29fc5eb4-c0df-4f57-ba60-d4ec32c80088,de3ce490-0f36-43d1-835d-f4cb8e1f2083,2,2026-03-10T08:53:45.694497
2a384e3c-58e4-4c22-a0db-b9ae5132ae88,52bea73a-06c3-4124-8046-1b95e719dc8c,23e8ee4b-3a82-43aa-a084-238bb9cbd562,1,2026-03-10T18:46:29.448209
4d667f0c-e24f-4d54-be45-fe7c04fcd86f,b2002ede-1ece-4665-a654-3659123693ed,72c69557-64f6-4a81-bc09-434bdec0861a,2,2026-03-10T18:42:49.656297
45153912-40e1-4ac8-b262-e855ccf9c709,d2197cfb-5c8f-4963-b243-f64f6f1a9ce4,6537a106-1d00-48b7-85cc-9cafc39d1cd7,2,2026-03-10T09:46:54.766840
3e8dd2b3-b933-4c70-a26e-0c06e5358bf6,179ce864-5f41-4962-8046-1b0270e0abae,ae9e2e5f-4e0e-44b5-9ece-6f554b40fd7e,2,2026-03-10T04:36:52.355038
993f0a45-f08e-4a81-ad73-10f89b61b4ea,f48f0969-1619-47b6-8fee-cbebc7dd08ed,5f916a45-3f2e-43cf-826a-440938f47ea0,4,2026-03-10T10:05:36.805941
be49ffb3-2ee6-4271-acde-0060151678e7,6fe245ee-9a94-47c2-adce-dc320e6a1f6e,e2a3b899-9da3-4a4d-9308-5b52863efe9f,4,2026-03-10T21:14:26.551306
3e451605-a370-42b5-a651-701a90c9d870,a5e4b992-99ae-4cc9-977e-5d2027f561f6,30f7f89d-4856-4c66-b60b-0f14ac9d16ff,3,2026-03-10T05:35:18.516718
1ebe2dfa-942c-40db-96b4-bbd046bbc5ac,4157ab52-a1a2-4222-b6b3-342c6e20e88a,d812f1a7-729c-43e0-9477-3bcf041a833b,5,2026-03-10T14:08:18.633819
aba492e3-5e89-4038-95e6-4a3e640717bc,1b026159-58e2-4928-ac39-cc3b37953da1,03b02de6-3665-4678-9f05-41555d3a2dd6,1,2026-03-10T06:34:53.904887
2df714ea-32d3-4349-9ae2-1465abb4f9b6,f7ad4ab7-dd8c-4ea2-b582-1915ceae1c75,700fe5ef-5cac-4dfb-881d-4146c0d418a1,2,2026-03-10T10:02:48.566190
2937f3b1-b148-4618-86e7-e01e2a85973e,81ce65f6-be2e-4f32-9240-bd5528a49050,369a0f97-5728-4627-abce-0888f548da74,2,2026-03-10T18:29:23.215499
5c5a626c-a6ac-4be2-87a5-ccdfb2a3446f,067f26c0-591d-41b6-b549-aeba85b13bff,7ae92426-a36f-447b-9d08-e581bf2ebca1,3,2026-03-10T17:22:13.621381
394d7a2e-8479-43a6-b69e-b20e77650e8a,cf3e15cd-b40b-4826-bc1a-1ef3ef4c502a,a83a115f-7a4f-4965-ba4f-9aa00349fde4,3,2026-03-10T15:00:54.060747
2f0bdf28-8fcd-4d8c-9795-0ab0cd8fe989,c1f441c1-905d-4fa7-ad5e-f8f9a2f3a167,49875ea6-bd59-4e86-a6b3-929f152c3ff9,3,2026-03-10T20:44:43.924947
586c3fd7-9708-416a-a28f-27cce5e2f6c6,c287b283-436e-445a-b695-8b2217944071,dfae9fc8-7cc4-4e90-9cad-9dcee803e89c,1,2026-03-10T21:10:06.918399
4a781400-b4c5-4158-88ce-66940e073759,312d9215-bb38-4dd5-b7b3-3df638e2df29,08f5caea-e247-44df-aa38-ddde5f2f0eff,2,2026-03-10T02:46:13.085727
074da4b0-e728-4291-a087-f5448ec989bf,d6cbf88f-6819-486b-b2e6-651dcae32318,784edccb-188b-48e4-a073-41cbef476b67,3,2026-03-10T19:15:38.032995
ed6b45ae-1b8a-4620-805d-8c6923a13fdd,c818a598-26ad-40c9-a2e0-0dca3f24cd29,3fd4b46c-618d-4832-85e7-964f6b859259,5,2026-03-10T13:01:21.389334
d32df33e-6c9c-4170-ad9c-cc473a661c77,b83241a5-e579-4215-b98c-d63e081873e9,6e15b4c5-c005-4003-90c9-d200cfd34124,4,2026-03-10T13:13:13.060896
8cd3e1ac-ef0f-410c-8538-cb6607302845,73654a8b-b218-4d1a-ab89-5ab2919af464,a622504c-a554-4dbc-9757-7315c321ba81,3,2026-03-10T22:37:39.821704
dd8e9480-3fb0-41c0-993d-b8a4451d59c9,82b7ef0e-d8c4-4752-9586-24011ffda14c,759a0c7d-6d43-4452-9739-6af43e3bbdeb,4,2026-03-10T17:52:51.022951
114d8b1c-9ca3-4268-b625-ef625e4456ea,b2002ede-1ece-4665-a654-3659123693ed,172105d9-a8e2-4306-a7a3-1b1b778b1626,5,2026-03-10T23:55:23.185181
ed7db42c-666f-40f1-926a-30084e854dc2,ba227256-997f-4ada-bc3b-59d4246ca4c5,d812f1a7-729c-43e0-9477-3bcf041a833b,1,2026-03-10T02:36:58.317808
8e05ac7d-3f42-4e6d-a7f5-98850ec179a5,926c7b58-7a0e-4cdc-a98d-5c778c55739e,a622504c-a554-4dbc-9757-7315c321ba81,4,2026-03-10T08:13:26.795284
f7786f0c-f422-49e1-8d8d-a63574e3ca8a,9fbdfec5-768e-4a18-b289-3a85779da7d6,7d077a66-3352-4281-9561-fad697684066,3,2026-03-10T05:21:50.771282
6dc038ac-7a6d-4da9-9c1e-9f86c81bd328,57d0bd06-8f64-4f30-b81c-109daeb7dfa5,f52df69c-f44c-446c-a2d1-b5f2d24b8be2,5,2026-03-10T07:54:12.738709
0c94f1fa-8dd9-4165-8dd3-cc2875617f4d,0a5686c7-3dc2-4242-b14a-62afe6428681,e10fef69-2bdd-4288-8fdb-a176b31c3d44,5,2026-03-10T03:33:15.097596
a7bc5692-7bf2-4e2f-97d5-4417c1b8c478,f3fb59e1-e7ee-41e8-b1b6-90823c271966,5cd77caa-7e35-4373-aa09-95ba266060bb,3,2026-03-10T08:37:04.166208
7ebddf0d-a3ef-43d1-a8ac-340b27780d7c,9fbdfec5-768e-4a18-b289-3a85779da7d6,922f7a99-f1d4-4684-bbb5-227a4c189994,5,2026-03-10T06:45:53.026005
d3e2e5b6-1dd4-408e-b1e2-a0bcaf85c01f,8ff5ec79-1754-4490-b175-280f647e7c83,c4f29004-e74b-408f-a322-3daa1aad2190,3,2026-03-10T08:05:25.349329
aa44d5ee-3162-4866-8f5c-d6e2c000cbb3,376ae2fa-2609-4771-a76f-e772a7001f81,6a9fd353-e673-4c32-95f5-fbfc2803d69e,5,2026-03-10T15:00:16.006058
653d1230-142a-46a2-93eb-1bdee63fea35,a5e4b992-99ae-4cc9-977e-5d2027f561f6,6c699e51-3f10-43f7-9bc5-af366906ca21,1,2026-03-10T17:41:02.162437
2df90c88-5ce6-419e-81e0-d58690f32061,155f35d9-1822-4fcd-b5d6-47e8a9416b07,94991ebc-536e-47ce-90c9-80ce4f2827db,2,2026-03-10T13:08:22.653784
a76f53ae-dcb3-4e14-9641-232110d85de5,ae1e9f91-ef2a-4b83-9450-c56990879736,1b6b995a-c894-4053-957b-9a72b39ae260,4,2026-03-10T05:28:17.249563
b83e8619-c466-4296-9d91-40762d986622,c2e22a72-e623-42d2-bb7b-69d96716359a,90bfe612-b90f-4798-a2c6-f47cc40e848e,2,2026-03-10T16:31:07.055684
4ad5c52e-8f27-4916-b991-7f9f3ac85671,5f8e9d0f-1262-41fd-822a-ef6dfa2dc151,97cc4c0a-32ed-4917-b794-578c571c54c1,5,2026-03-10T20:00:17.255466
0e34f7ae-535c-4b2f-82e1-0697547ecc45,cf3e15cd-b40b-4826-bc1a-1ef3ef4c502a,ef77722a-ddc0-4074-9c9c-a6d70e04855e,1,2026-03-10T00:07:10.294269
d5765e04-6f83-4060-98d8-b5b232f0138d,0a5686c7-3dc2-4242-b14a-62afe6428681,e33a8b64-378e-4529-b21a-fb469cc105e1,3,2026-03-10T02:53:38.162292
6430bbe0-94a3-43e3-8d5c-7ecb13e5e022,2ba9b88a-0a3e-4710-8f36-c0c5e3d78c70,90c47ba6-3e82-403c-9460-ab93233d0ee1,3,2026-03-10T13:40:04.429317
e4e2048b-486b-4e47-8088-2b925b74695a,5f8e9d0f-1262-41fd-822a-ef6dfa2dc151,6a0849eb-51f5-4442-a8b7-f69075d3086c,2,2026-03-10T14:29:54.509507
4b5f51c4-deea-444e-b309-a7cfeb432a7a,e2cb125c-ec39-4578-99a0-d626b4f2ddab,7dc69be1-1091-4421-aaa3-d8fa554027df,4,2026-03-10T00:51:17.271940
43db8777-99e8-41bb-9a9b-a34adbd7fc8d,d2197cfb-5c8f-4963-b243-f64f6f1a9ce4,3e289a04-c44c-4fc0-8892-4f733869f141,5,2026-03-10T05:45:50.615918
ab7d5f40-2d8b-4d94-8c4c-cd7bd4386f44,08aaea15-177f-4a9a-ae3e-9e72628f1a2c,e0a3c6dd-79c7-4a12-8247-4e4512189a7b,4,2026-03-10T23:10:39.908700
9ddcfd2d-6fee-4884-836f-5bfdba5ec59f,ae1e9f91-ef2a-4b83-9450-c56990879736,0ecbcee2-f449-4eb1-ade8-556e31bf7b33,5,2026-03-10T17:41:08.925804
8ec048b2-f2d7-4b6f-8df9-18a2e24a6115,87498145-b9a9-43f2-9180-8668f5148c9b,918995b1-008e-4cbd-84af-34d031f82f5e,1,2026-03-10T22:48:03.105151
29904969-8836-49b4-bd73-fd5ec8283ae7,109083df-e0c9-48e8-951a-a736441c896c,8f07c7f3-d8f7-4203-b6be-d6e943361c7d,1,2026-03-10T03:08:26.177466
